ID,title,location,price,details,specifications
CAQEJXJ,VENTA DE CASA EN LOS ROBLES, Los Robles,"
                                       $ 161,000                                                                              ","['   Habitaciones3  ', '   Baños3  ']","['  Amueblado No  ', '  Cocina 1  ', '  Balcón 1  ']"
HO7RD5G,CASA EN VENTA EN COLONIA LOMAS DEL MAYAB, Colonia Lomas del Mayab,"
                                       $ 750,000                                                                              ","['   Habitaciones3  ', '   Baños3.5  ', '  Área450 m2 ']","['  Cocina 1  ', '  Estacionamiento 3  ']"
L9NSEE3,CASA EN VENTA EN CASTAÑOS SUR, Boulevard Morazán,"
                                       $ 260,000                                                                              ","['   Habitaciones3  ', '   Baños2.5  ', '  Área234 m2 ']","['  Cocina 1  ', '  Salas de recepción Si  ', '  Estacionamiento +5  ']"
OJ6TEZ5,VENTA DE CASA EN COLONIA LOMAS DEL GUIJARRO, Colonia Lomas del Guijarro,"
                                       $ 342,000                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área253 m2 ']","['  Amueblado No  ', '  Cocina 1  ', '  Estacionamiento 2  ']"
AL88VGW,VENTA DE CASA EN JARDINES DEL LOARQUE, Colonia Jardines de Loarque,"
                                       $ 125,000                                                                              ","['   Habitaciones3  ', '   Baños2.5  ']","['  Cocina 1  ', '  Salas de recepción No  ']"
63O8XYR,EN VENTA CASA EN 3 CAMINOS, Colonia Tres Caminos,"
                                       $ 200,000                                                                              ","['   Habitaciones6  ', '   Baños+5  ', '  Área209 m2 ']","['  Balcón 2  ', '  Estacionamiento 2  ']"
42S4YPF,VENTA DE CASA EN MIRADOR DE LOS ÁNGELES, Residencial Las Uvas,"
                                       $ 119,509                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área131 m2 ']",[]
XVG24FO,SE VENDE CASA EN COLONIA LA CAMPAÑA, Colonia La Campaña,"
                                       $ 164,840                                                                              ","['   Habitaciones3  ', '  Área500 m2 ']",[]
55YU3KG,CASA EN COLONIA LOMAS DE TONCONTIN, Lomas de Toncontin,"
                                       $ 82,420                                                                              ","['   Habitaciones5  ', '   Baños3  ', '  Área115 m2 ']","['  Amueblado Si  ', '  Cocina 1  ', '  Salas de recepción No  ', '  Tipo de calle Calle  ', '  Orientación Sur-Este  ']"
OWKQEVB,VENTA DE CASA EN CIUDAD MATEO, Ciudad Mateo,"
                                       $ 185,445                                                                              ","['   Habitaciones5  ', '   Baños4  ']",[]
7KYAQ7P,SE VENDE CASA EN RESIDENCIAL PRADOS UNIVERSITARIOS, Residencial Prados Universitarios,"
                                       $ 37,089                                                                              ","['   Habitaciones2  ', '  Área100 m2 ']",[]
GKPXOZG,SE VENDE CASA EN RESIDENCIAL EL SAUCE, El Sauce,"
                                       $ 267,865                                                                              ","['   Habitaciones3  ', '  Área236 m2 ']",[]
72Z8GA4,SE VENDE PROPIEDAD EN COLONIA LOMAS DEL CORTIJO, Cerro Grande Zona 4,"
                                       $ 1                                                                              ",['  Área467 m2 '],[]
2YKRN9W,VENTA DE CASA EN RESIDENCIAL CENTROAMERICA, Residencial CentroAmerica,"
                                       $ 1                                                                              ","['   Habitaciones3  ', '   Baños2  ']",['  Cocina 1  ']
YBIU6LX,VENTA DE CASA EN LOMAS DE MIRAFLORES SUR, Colonia Miraflores Sur,"
                                       $ 1                                                                              ","['   Habitaciones2  ', '   Baños2  ']",[]
5KNYMCL,VENTA DE CASA EN COMAYAGUELA, Tegucigalpa,"
                                       $ 49,452                                                                              ",['   Habitaciones2  '],[]
GKW8FLW,VENTA DE CASA EN RESIDENCIAL LOS OLIVOS, Residencial Los Olivos,"
                                       $ 35,441                                                                              ","['   Habitaciones2  ', '   Baños1  ', '  Área50 m2 ']",[]
DYNCV7R,VENTA DE CASA EN COLONIA LA JOYA, Colonia Las Joyas,"
                                       $ 49,452                                                                              ","['   Habitaciones3  ', '   Baños1  ']",[]
TLBPAKQ,SE VENDE CASA EN COLONIA EL MANIANTAL, Colonia El Manantial,"
                                       $ 41,004                                                                              ","['   Habitaciones2  ', '   Baños1  ', '  Área60 m2 ']",[]
MG8ESZB,SE VENDE CASA EN COLONIA CENTROAMÉRICA, Colonia Centro América Oeste,"
                                       $ 32,968                                                                              ","['   Habitaciones4  ', '   Baños2  ', '  Área200 m2 ']",[]
24YW4FV,VENTA DE CASA BARRIO MORAZÁN IDEAL PARA NEGOCIO O VIVIENDA, Boulevard Suyapa,"
                                       $ 35,029                                                                              ","['   Habitaciones3  ', '   Baños1  ', '  Área69 m2 ']",[]
B465OT9,SE VENDE CASA EN LOMAS DE JACALEAPA, Colonia Lomas de Jacaleapa,"
                                       $ 49,452                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área100 m2 ']",[]
B465OT9,SE VENDE CASA EN LOMAS DE JACALEAPA, Colonia Lomas de Jacaleapa,"
                                       $ 49,452                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área100 m2 ']",[]
J5ZK3B3,"SE VENDE CASA EN BARRIO SAN CRISTOBAL, ZONA BELEN", Barrio San Cristóbal,"
                                       $ 32,968                                                                              ","['   Habitaciones3  ', '   Baños1  ', '  Área80 m2 ']",[]
RRIMBL9,VENTA DE CASA IDEAL PARA NEGOCIO EN COLONIA MONSENOR FIALLOS, Colonia Monseñor Fiallos,"
                                       $ 49,035                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área70 varas cuadradas m2 ']","['  Amueblado No  ', '  Cocina 1  ', '  Salas de recepción Si  ', '  Estacionamiento 1  ']"
KHCDEQ2,SE VENDE CASA EN COLONIA VICTOR F. ARDON, Anillo Periférico,"
                                       $ 51,513                                                                              ","['   Habitaciones2  ', '   Baños1  ', '  Área126 m2 ']",[]
AZPY3MH,VENTA DE CASA REMODELADA EN TILOARQUE SEGUNDA ETAPA, Tiloarque,"
                                       $ 67,997                                                                              ","['   Habitaciones3  ', '   Baños3  ']","['  Cocina 1  ', '  Suelo 2  ', '  Estacionamiento 1  ']"
DD4DJ34,VENTA DE CASA EN COLONIA KENNEDY, Kennedy City,"
                                       $ 59,755                                                                              ",['   Habitaciones4  '],[]
ZD6KXAW,SE VENDE CASA EN RESIDENCIAL LOS GIRASOLES," Residencial Los Girasoles 1, 2 y 3","
                                       $ 76,239                                                                              ","['   Habitaciones5  ', '   Baños3  ', '  Área150 m2 ']",[]
NLG5P5V,SE VENDE LINDA CASA EN RES CENTRO AMERICA ESTE, Residencial Centro América Este,"
                                       $ 94,783                                                                              ","['   Habitaciones5  ', '   Baños4  ', '  Área280 m2 ']",[]
S4HQWCC,VENTA DE CASA EN EL HATO, El Hato,"
                                       $ 53,573                                                                              ","['   Habitaciones5  ', '   Baños2  ']",[]
IQKWMHK,VENTA DE CASA EN PRADO UNIVERSITARIOS, Tegucigalpa,"
                                       $ 53,559                                                                              ",[],[]
7T2WIB5,SE VENDE CASA EN RESIDENCIAL PRADOS UNIVERSITARIOS, Residencial Prados Universitarios,"
                                       $ 57,694                                                                              ","['   Habitaciones3  ', '   Baños2  ']",[]
D2WQIAR,SE VENDE CASA EN RESIDENCIAL VILLA DELMY, Colonia Villa Delmy,"
                                       $ 53,573                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área90 m2 ']",[]
DRZS6ZA,SE VENDE CASA EN PRADOS UNIVERSITARIOS, Residencial Prados Universitarios,"
                                       $ 57,694                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área72 m2 ']",[]
EFHQLAZ,SE VENDE CASA EN COLONIA LOS ROBLES, Colonia Los Robles,"
                                       $ 57,694                                                                              ","['   Habitaciones3  ', '   Baños3  ']",[]
IUZDH2N,Casa en Preventa en Residencial Villas Los Laureles, Colonia Villa los Laureles,"
                                       $ 59,755                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área98 m2 ']",[]
KSAJBYL,SE VENDE PROYECTO DE CASA, Tegucigalpa,"
                                       $ 51,513                                                                              ","['   Habitaciones3  ', '  Área72 m2 ']",[]
V5QJEBC,VENTA DE CASA EN EL HATO, El Hato,"
                                       $ 53,573                                                                              ","['   Habitaciones3  ', '   Baños2  ']",[]
VJE7NDZ,Se Vende Casa en Colonia Hato de Enmedio, Colonia El Hato,"
                                       $ 55,634                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área104 m2 ']",[]
4WDGCBQ,VENTA DE CASA EN RESIDENCIAL LOMAS DEL NAUVO, Residencial Lomas de Nauvoo,"
                                       $ 74,178                                                                              ","['   Habitaciones5  ', '   Baños3  ', '  Área200 m2 ']",[]
LPJYV99,SE VENDE CASA EN RESIDENCIAL CONCEPCIÓN," Residencial Los Girasoles 1, 2 y 3","
                                       $ 133,933                                                                              ","['   Habitaciones5  ', '  Área210 m2 ']",[]
92EV82C,SE VENDE CASA EN LA COLONIA MODELO, Colonia Modelo,"
                                       $ 156,598                                                                              ","['   Habitaciones3  ', '   Baños2.5  ', '  Área511 m2 ']",['  Balcón 1  ']
MH85REU,VENDO BONITA CASA EN LOS ANGELES VILLAS MEDITERRANEO, Distrito Central,"
                                       $ 107,146                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área120 m2 ']",[]
NSMRFO5,Se Vende Casa en Residencial Portal del bosque, Portal del Bosque,"
                                       $ 232,837                                                                              ","['   Habitaciones4  ', '   Baños4  ', '  Área200 m2 ']",[]
XUR6236,SE VENDE EN BARRIO LA GRANJA, Barrio La Granja,"
                                       $ 165,000                                                                              ","['   Habitaciones3  ', '   Baños3.5  ', '  Área256 m2 ']","['  Amueblado No  ', '  Cocina 1  ', '  Salas de recepción Si  ', '  Balcón 1  ', '  Tipo de calle Calle  ']"
N7FBAX4,Se vende casa en el Hatillo SE VENDE CASA EN EL HATILLO, Colonia El Hatillo,"
                                       $ 463,613                                                                              ","['   Habitaciones3  ', '   Baños4  ', '  Área387 m2 ']",[]
ZG2EQV5,SE VENDE CASA EN ALTOS DE LA GRANJA 1, Barrio La Granja,"
                                       $ 247,260                                                                              ","['   Habitaciones4  ', '   Baños4  ']",[]
67O9XKU,SE VENDE CASA PEATONAL DEL HATO, Villanueva,"
                                       $ 32,968,002                                                                              ","['   Habitaciones3  ', '   Baños1  ', '  Área85 m2 ']","['  Amueblado No  ', '  Cocina 1  ', '  Salas de recepción Si  ', '  Tipo de calle Calle  ', '  Suelo 1  ']"
BSE7IWN,SE VENDE EN COLONIA JARDINES DEL LOARQUE, Colonia Jardines de Loarque,"
                                       $ 148,000                                                                              ","['   Habitaciones3  ', '   Baños2.5  ', '  Área362.62 m2 ']","['  Amueblado No  ', '  Cocina 1  ', '  Salas de recepción Si  ', '  Suelo 1  ', '  Estacionamiento 4  ']"
BPBWBRL,SE VENDE CASA EN COLONIA JARDINES DE LOARQUE, Colonia Jardines de Loarque,"
                                       $ 131,872                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área1010 m2 ']",[]
Z6BJ6PW,SE VENDE CASA EN RESIDENCIAL LAS HADAS, Residencial Las Hadas,"
                                       $ 154,538                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área193 m2 ']",[]
RO7ADGM,Se Venta de Casa en Colonia Miramontes, Colonia Miramontes,"
                                       $ 216,353                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área439 m2 ']",[]
HXFXP6R,SE VENDE CASA EN COLONIA LOMAS DE TONCONTIN, Lomas de Toncontin,"
                                       $ 97,874                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área140 m2 ']",[]
7UNLGBS,CASA EN VENTA EN COLONIA LOS ROBLES, Colonia Los Robles,"
                                       $ 148,356                                                                              ","['   Habitaciones3  ', '   Baños3  ']",[]
GLYPYY5,CASA EN VENTA EN LOS ROBLES, Colonia Los Robles,"
                                       $ 78,299                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área300 m2 ']",[]
YINR9FE,Se Vende Casa en Colonia Roble Oeste, Colonia Los Robles,"
                                       $ 164,840                                                                              ","['   Habitaciones3  ', '  Área433 m2 ']",[]
25PVYI9,VENTA DE CASA EN LOMAS DEL GUIJARRO, Colonia Lomas del Guijarro  Sur,"
                                       $ 334,831                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área440 m2 ']",[]
IYM3Y7T,SE VENDE CASA EN VILLAS LIQUIDAMBAR, Colonia Lomas del Guijarro  Sur,"
                                       $ 283,319                                                                              ","['   Habitaciones3  ', '   Baños4  ', '  Área240 m2 ']",[]
KALBT9B,VENTA DE CASA EN LOMAS DEL MAYAB, Colonia Lomas del Mayab,"
                                       $ 144,235                                                                              ","['   Habitaciones2  ', '   Baños2  ', '  Área160 m2 ']",[]
IM5S8EL,Se Vende Casa en Complejo Villa Olimpica, Villa Olimpica,"
                                       $ 61,815                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área180 m2 ']",[]
TDQEI32,SE VENDE CASA EN COLONIA FLORENCIA NORTE, Colonia Florencia Norte,"
                                       $ 334,831                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área489 m2 ']",[]
XPAMHIS,SE VENDE CASA EN VILLAS LOS LAURELES, Colonia Villa los Laureles,"
                                       $ 107,146                                                                              ","['   Habitaciones3  ', '   Baños2  ']","['  Cocina 1  ', '  Salas de recepción Si  ', '  Tipo de calle Calle  ', '  Suelo 2  ', '  Estacionamiento 2  ']"
NQRYC95,SE VENDE CASA EN RESIDENCIAL DEL ESTE, Residencial del Este,"
                                       $ 94,783                                                                              ","['   Habitaciones3  ', '  Área170 m2 ']",[]
B6XSZNU,SE VENDE CASA EN RESIDENCIAL BUENA VISTA, Residencial Buena Vista,"
                                       $ 92,723                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área175 m2 ']",[]
WZAJ2SS,SE VENDE CASA EN RESIDENCIAL MONTE VERDE, Residencial Monte Verde,"
                                       $ 172,567                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área170 m2 ']",[]
ZXNXVYT,VENTA DE CASA EN COLONIA LOS PROCERES, Colonia Los Proceres,"
                                       $ 123,630                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área120 m2 ']",[]
NZBFBGE,SE VENDE CASA EN RESIDENCIAL EL DORADO, Colonia El Dorado,"
                                       $ 90,662                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área170 m2 ']",[]
8NBUEF2,VENTA DE AMPLIA VIVIENDA EN RESIDENCIAL EL SAUCE, Tegucigalpa,"
                                       $ 240,000                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área320 m2 ']","['  Amueblado No  ', '  Cocina 1  ', '  Salas de recepción Si  ', '  Balcón 1  ', '  Tipo de calle Calle  ', '  Orientación Puesta de Sol  ', '  Suelo 3  ', '  Estacionamiento 1  ', '  Año de construcción 2022  ']"
R6ISHHE,VENTA DE CASA DE 3 HABITACIONES EN RESIDENCIAL PORTAL LAS CANARIAS, Tegucigalpa,"
                                       $ 104,032                                                                              ","['   Habitaciones3  ', '   Baños2.5  ', '  Área121 m2 ']","['  Amueblado No  ', '  Cocina 1  ', '  Tipo de calle Calle  ', '  Suelo 2  ', '  Estacionamiento 2  ']"
6ZW2RFH,VENTA DE HERMOSA CASA EN ZONA CENTRICA Y NEGOCIABLE, Colonia Villa Centroamericana,"
                                       $ 88,602                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área121.45 m2 ']","['  Amueblado No  ', '  Cocina 1  ', '  Salas de recepción Si  ', '  Servicio mensual L.350/mes para la vigilancia  ']"
6P6CJC3,VENTA DE CASA MODELO GARDENIA EN RESIDENCIAL LAS CASITAS, Tegucigalpa,"
                                       $ 109,825                                                                              ","['   Habitaciones3  ', '   Baños2.5  ', '  Área142 m2 ']","['  Amueblado No  ', '  Cocina 1  ', '  Salas de recepción Si  ', '  Tipo de calle Calle  ', '  Orientación Puesta de Sol  ', '  Suelo 2  ', '  Estacionamiento 2  ']"
FR3BMEJ,SE VENDE CASA EN RESIDENCIAL CENTROAMÉRICA, Colonia Centroamérica 1 y 2,"
                                       $ 86,541                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área240 m2 ']",[]
FZXYCS4,SE VENDE CASA EN VILLAS LISBON, Anillo Periférico,"
                                       $ 88,602                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área112 m2 ']",[]
G2ONKU2,''GANGA'' VENDO CASA EN LAS UVAS CON ASESORAMIENTO BANCARIO, Barrio Centro De Tegucigalpa,"
                                       $ 86,541                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área120 m2 ']",[]
K2H5NWF,"SE VENDE CASA EN VILLA LOS CIPRESES, LAS CASITAS", Las Casitas,"
                                       $ 78,299                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área112 m2 ']",[]
N32GIX5,SE VENDE CASA EN RESIDENCIAL SAN IGNACIO, Residencial San Ignacio,"
                                       $ 226,655                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área240 m2 ']",[]
T4VAX4N,SE VENDE CASA EN RESIDENCIAL LAS CASITAS, Residencial Las Casitas,"
                                       $ 72,118                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área80 m2 ']",[]
ZFXKA9M,SE VENDE CASA EN COLONIA LOS ANGELES, Colonia Los Angeles,"
                                       $ 88,602                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área192 m2 ']",[]
OC9KSVM,VENTA DE CASA EN EL SAUCE, El Sauce,"
                                       $ 164,840                                                                              ",['   Habitaciones3  '],[]
TP97RNU,VENTA DE CASA EN EL SAUCE, El Sauce,"
                                       $ 218,413                                                                              ","['   Habitaciones3  ', '   Baños4  ', '  Área185 m2 ']",[]
RQTUL6Q,SE VENDE CASA EN COLONIA RIO GRANDE SUR, Colonia Río Grande Sur,"
                                       $ 109,207                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área240 m2 ']",[]
OLYBQF5,SE VENDE CASA EN PRADOS UNIVERSITARIOS, Residencial Prados Universitarios,"
                                       $ 98,904                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área118 m2 ']",[]
AC9PFNV,SE VENDE CASA EN RESIDENCIAL EL SAUCE, El Sauce,"
                                       $ 154,538                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área165 m2 ']",[]
93PMEW6,Se Vende Casa en Colonia Los Angeles, Colonia Los Angeles,"
                                       $ 135,993                                                                              ","['   Habitaciones3  ', '  Área400 m2 ']",[]
44CQUOO,SE VENDE CASA EN COLONIA EL HATILLO, Colonia El Hatillo,"
                                       $ 360,588                                                                              ","['   Habitaciones4  ', '  Área750 m2 ']",[]
CAD9QJK,VENTA DE CASA EN EL HATILLO, Colonia El Hatillo,"
                                       $ 360,588                                                                              ","['   Habitaciones4  ', '   Baños4  ', '  Área367 m2 ']",[]
2ORN5RY,CASA DE DOS PISOS EN VENTA, Tegucigalpa,"
                                       $ 74,178                                                                              ","['   Habitaciones4  ', '   Baños3  ']","['  Cocina 1  ', '  Salas de recepción Si  ', '  Balcón 1  ', '  Suelo 2  ', '  Estacionamiento 2  ']"
ZIAQWNF,SE VENDE BONITA CASA DE DOS PISOS EN RESIDENCIAL LOMAS DE GERMANIA, residencial lomas de germania,"
                                       $ 74,178                                                                              ","['   Habitaciones4  ', '   Baños3.5  ']","['  Cocina 1  ', '  Tipo de calle Calle  ', '  Suelo 2  ', '  Estacionamiento 2  ', '  Año de construcción 2015  ']"
5ESL6KG,Venta de Casa en Colonia San Angel, Colonia San Miguel Arcangel,"
                                       $ 61,815                                                                              ","['   Habitaciones3  ', '   Baños2  ', '  Área109 m2 ']",[]
IEAF4UW,SE VENDE CASA EN COLONIA RIO GRANDE, Colonia Río Grande Norte,"
                                       $ 71,087                                                                              ","['   Habitaciones4  ', '   Baños3  ', '  Área110 m2 ']",[]
X65OE8G,SE VENDE CASA EN RESIDENCIAL AGUA DULCE, Residencial Agua Dulce,"
                                       $ 199,869                                                                              ","['   Habitaciones4  ', '   Baños4  ', '  Área404 m2 ']",[]
8SPCBHO,SE VENDE CASA EN COLONIA LOS ANGELES, Colonia Los Angeles,"
                                       $ 164,840                                                                              ","['   Habitaciones3  ', '   Baños4  ']",[]
XZL489Y,"SE VENDE CASA PARA OPORTUNIDAD DE INVERSIÓN, OPCIÓN A AIRBNB EN COLONIA LOS ANGELES", Colonia Los Angeles,"
                                       $ 360,588                                                                              ",['  Área600 m2 '],[]
9VCQCZK,Se Vende Casa en Colonia Miraflores, Colonia Miraflores,"
                                       $ 115,388                                                                              ","['   Habitaciones5  ', '   Baños4  ', '  Área256 m2 ']",[]
CFTXU9K,VENTA DE CASA EN BARRIO BUENOS AIRES, Barrio Buenos Aires,"
                                       $ 103,025                                                                              ","['   Habitaciones6  ', '   Baños4  ', '  Área250 m2 ']",[]
O44XV49,VENTA DE CASA EN ALTOS DE MIRAFLORES, Colonia Miraflores Sur,"
                                       $ 181,324                                                                              ",['   Habitaciones4  '],[]
5MM29G8,VENDO CASA CONVERTIDA EN 3 APARTAMENTOS EN BARRIO LAS DELICIAS, Barrio Las Delicias,"
                                       $ 94,783                                                                              ","['   Habitaciones4  ', '   Baños3  ', '  Área359 m2 ']",[]
Y2YBI8C,SE VENDE CASA EN RESIDENCIAL ROBLE ALTO, Roble Alto,"
                                       $ 103,025                                                                              ","['   Habitaciones4  ', '   Baños2  ', '  Área229 m2 ']",[]
Z6INT9E,SE VENDE CASA EN COLONIA EL LOARQUE, Colonia Altos de Jardines de Loarque,"
                                       $ 144,235                                                                              ","['   Habitaciones4  ', '   Baños3  ', '  Área419 m2 ']",[]
2Q6PVIQ,SE VENDE CASA EN PRE VENTA EN ALTOS DE VENECIA, Tegucigalpa,"
                                       $ 122,600                                                                              ","['   Habitaciones4  ', '   Baños2  ']","['  Amueblado No  ', '  Cocina 1  ', '  Salas de recepción Si  ', '  Tipo de calle Calle  ', '  Suelo 2  ', '  Estacionamiento 2  ']"
GKMX3MP,SE VENDE CASA EN COLONIA RESIDENCIAL ALTOS DEL TRAPICHE, Colonia Residencial Altos del Trapiche,"
                                       $ 118,479                                                                              ","['   Habitaciones4  ', '   Baños4  ', '  Área160 m2 ']",[]
TGAI2K4,Se Vende Casa en Residencial Las Hadas, Colonia Las Hadas,"
                                       $ 122,806                                                                              ","['   Habitaciones4  ', '   Baños3  ', '  Área200 m2 ']",[]
WCPAYOL,Venta de Casa Zona Comercial en Barrio Abajo, Barrio Centro de Comayagüela,"
                                       $ 103,025                                                                              ","['   Habitaciones4  ', '  Área314 m2 ']",[]
RPUKW26,SE VENDE CASA EN COLONIA TRES CAMINOS, Colonia Tres Caminos,"
                                       $ 61,815,004                                                                              ","['   Habitaciones7  ', '   Baños2  ', '  Área750 m2 ']","['  Amueblado No  ', '  Cocina 1  ', '  Salas de recepción Si  ', '  Tipo de calle Calle  ', '  Suelo 1  ', '  Estacionamiento +5  ']"
5OSJL3I,VENTA DE CASA EN EL HATILLO, Lomas del Hatillo,"
                                       $ 7,932,925                                                                              ","['   Habitaciones5  ', '  Área1017 m2 ']",[]
9ASZCWZ,EN VENTA PROPIEDAD ELEGANTE A 15 MINUTOS DE TEGUCIGALPA Y A 1 HORA DEL NUEVO AEROPUERTO INTERNACIONAL DE PALMEROLA, Villa Elena,"
                                       $ 2,562,811                                                                              ",['  Área3144 m2 '],[]
FZPKE7J,CASA EN VENTA EN COLONIA LOMAS DEL GUIJARRO, Colonia Lomas del Guijarro,"
                                       $ 376,041                                                                              ","['   Habitaciones3  ', '   Baños4  ', '  Área450 m2 ']",[]
V3ZK54N,SE VENDE CASA EN COLONIA LOMAS DEL GUIJARRO, Colonia Lomas del Guijarro,"
                                       $ 396,646                                                                              ","['   Habitaciones3  ', '  Área450 m2 ']",[]
6A8TVYK,Se Vende Casa en Colonia Lomas del Guijarro, Colonia Lomas del Guijarro,"
                                       $ 1,030,250                                                                              ","['   Habitaciones4  ', '  Área1073 m2 ']",[]
K5RXSFN,VENTA DE CASA EN COLONIA LOMAS DEL GUIJARRO, Colonia Lomas del Guijarro,"
                                       $ 463,613                                                                              ","['   Habitaciones4  ', '   Baños3  ', '  Área400 m2 ']",[]
I99IJLT,VENTA DE CASA EN COLONIA LAS HADAS, Residencial Las Hadas,"
                                       $ 115,388                                                                              ",[],[]
MGQJTWC,CASA DE 4 HABITACIONES EN RESIDENCIAL AGUA DULCE, Residencial Las Hadas,"
                                       $ 189,566                                                                              ","['   Habitaciones4  ', '   Baños3.5  ', '  Área317 m2 ']","['  Cocina 1  ', '  Balcón 1  ', '  Estacionamiento 3  ']"
AXHBWCU,SE VENDE CASA EN RESIDENCIAL LAS HADAS, Residencial Las Hadas,"
                                       $ 293,621                                                                              ","['   Habitaciones4  ', '   Baños4  ', '  Área280 m2 ']",[]
W3XM72S,SE VENDE CASA EN RESIDENCIAL LAS HADAS, Residencial Las Hadas,"
                                       $ 216,353                                                                              ","['   Baños3  ', '  Área482 m2 ']",[]
9U9ZNAD,VENTA DE CASA EN RESIDENCIAL MOLINON, Molinon,"
                                       $ 1,854,450                                                                              ","['   Habitaciones5  ', '  Área1600 m2 ']",[]
R7DGUDC,SE VENDE CASA EN COLONIA FLORENCIA NORTE, Colonia Florencia Norte,"
                                       $ 144,235                                                                              ","['   Habitaciones3  ', '   Baños3  ', '  Área150 m2 ']",[]
CDZB9GA,SE VENDE CASA AMPLIA Y DE ESQUINA EN COLONIA TEPEYAC, Colonia Tepeyac,"
                                       $ 824,200                                                                              ","['   Habitaciones5  ', '  Área500 m2 ']",[]
8VH52ZL,VENTA DE CASA EN LA CAMPAÑA, Colonia La Campaña,"
                                       $ 98,904                                                                              ",['   Habitaciones3  '],[]
QQGS3Z6,VENTA CASA RESIDENCIAL PRADOS UNIVERSITARIOS, Tegucigalpa,"
                                       $ 94,783                                                                              ","['   Habitaciones6  ', '   Baños4  ', '  Área250 m2 ']","['  Amueblado No  ', '  Cocina 2  ', '  Salas de recepción Si  ', '  Balcón 1  ', '  Tipo de calle Calle  ', '  Orientación Amanecer  ', '  Suelo 3  ', '  Estacionamiento 1  ', '  Servicio mensual Si  ', '  Año de construcción 2010  ']"
QSXHTYI,VENTA DE CASA EN VALLE DE ANGELES, Tegucigalpa,"
                                       $ 250,000                                                                              ",[],[]
4FOHNK6,SE VENDE CASA EN RESIDENCIAL LA HACIENDA, Residencial La Hacienda,"
                                       $ 293,621                                                                              ","['   Habitaciones4  ', '  Área172 m2 ']",[]
BHA3KC6,SE VENDE CASA EN RESIDENCIAL LA HACIENDA, Residencial La Hacienda,"
                                       $ 391,495                                                                              ","['   Habitaciones6  ', '  Área557 m2 ']",[]
I4ET3ZY,VENTA DE CASA EN BARRIO LA GRANJA, Barrio La Granja,"
                                       $ 193,687                                                                              ",['  Área235 m2 '],[]
RTVQDE8,Se Vende Casa en Residencial Palma Real, Residencial Palma Real,"
                                       $ 226,655                                                                              ","['   Habitaciones5  ', '   Baños4  ', '  Área543 m2 ']",[]
4VDNX9Y,SE VENDE CASA EN RIO GRANDE LOARQUE, Río Grande Loarque,"
                                       $ 152,477                                                                              ","['   Habitaciones4  ', '   Baños4  ', '  Área205 m2 ']",[]
5HKL3KA,CASA EN VENTA EN TEGUCIGALPA, Calle El Trapiche,"
                                       $ 71,394                                                                              ",[],[]
JHAEWQB,VENTA DE CASA EN RESIDENCIAL ZARAHEMLA, Colonia San Miguel,"
                                       $ 90,021                                                                              ",[],[]
JVP7B6J,VENTA DE CASA EN COLONIA CERRO GRANDE, Peatonal,"
                                       $ 70,057                                                                              ","['   Baños1  ', '  Área219.44 varas m2 ']","['  Cocina 1  ', '  Estacionamiento 3  ']"
NYUH3OG,SE VENDE CASA CIUDAD JARDIN EN TEGUCIGALPA, Barrio Centro De Tegucigalpa,"
                                       $ 206,050                                                                              ","['   Habitaciones4  ', '  Área250 m2 ']",[]
